"","DietEcotype","Symbiosis","Habitat","body_ratio","head_ratio","snout_ratio","eye_ratio","peduncle_ratio","anal_fin_ratio","pelvic_fin_ratio","eye_height","snout_angle","peduncle_depth_factor","relative_body_length","source1","source2","source3"
"Pomacentrus_alleni","P","No","seagrass-rubble-sand",0.346609827145748,0.184863285196042,0.35091361438573,0.478676122463421,0.0259300188071997,0.299895642185398,0.0827252111635208,0.761107861428197,1.22059880555996,1.20712143334413,0.574352827193443,"https://www.fishbase.se/summary/Pomacentrus-alleni.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_amboinensis","I","No","seagrass-rubble-sand",0.467097474529757,0.189478118591422,0.390319083234349,0.397195678015218,0.0158130403242168,0.267353111549414,0.080305880425646,0.737453381224908,1.28587841952888,1.67170041735201,0.548351184045099,"https://www.fishbase.se/summary/Pomacentrus-amboinensis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_aquilus","P","No","coral-reef",0.469006946161037,0.186797046560975,0.441780982691125,0.426038086635391,0.0139505834670834,0.28749767939544,0.0532029410004354,0.723609710991678,1.28070073860027,1.69711495758934,0.54931570221485,"https://www.fishbase.se/summary/Pomacentrus-aquilus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_arabicus","P","No","coral-reef",0.530516539774786,0.16646321905074,0.384915917044436,0.423088312905289,0.0164556164491622,0.273709554044286,0.0636743312226959,0.712852896718703,1.34716013869907,1.72301641898599,0.534811606965669,"https://www.fishbase.se/summary/Pomacentrus-arabicus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_armillatus","B","Farming","seagrass-rubble-sand",0.478406599499736,0.195743679581832,0.498108720516005,0.290763141184961,0.0160576752416412,0.302740169572531,0.0582064236905372,0.649312908810231,1.10612015299971,1.34708425470084,0.552356891166231,"https://www.fishbase.se/summary/Pomacentrus-armillatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_aurifrons","P","No","coral-reef",0.422814287491865,0.183349876599438,0.419112132787171,0.403532614675272,0.018484721304147,0.284384694427287,0.083046395821856,0.669036929132423,1.20513713613191,1.41551059325928,0.554126189546479,"https://www.fishbase.se/summary/Pomacentrus-aurifrons.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_auriventris","P","No","seagrass-rubble-sand",0.41754770762147,0.222006415164969,0.386286487883017,0.457468471852105,0.021820201379366,0.290411929939116,0.0820866265369483,0.697434642392199,1.22021778484637,1.55735552973218,0.565867994485086,"https://www.fishbase.se/summary/Pomacentrus-auriventris.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_australis","B","No","seagrass-rubble-sand",0.408926304069456,0.215010502996314,0.300415294462883,0.367591454447837,0.0260561092221046,0.30408408185683,0.0767645846494149,0.728643698525513,1.2973627745854,1.39247114014684,0.574807452410087,"https://www.fishbase.se/summary/Pomacentrus-australis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_baenschi","I","No","coral-reef",0.435670898559074,0.204990885675981,0.376950519462368,0.421743507363396,0.0159402442235822,0.262587218440082,0.0648388603302269,0.660872323585234,1.28682611398141,1.42454252379768,0.556053339846353,"https://www.fishbase.se/summary/Pomacentrus-baenschi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_bankanensis","B","Farming","seagrass-rubble-sand",0.459713530481582,0.207784567198667,0.440626624017613,0.404511489059341,0.0144180206936985,0.287814383404118,0.0589895588427984,0.648534283375702,1.17634736781981,1.78361835618021,0.557681405742785,"https://www.fishbase.se/summary/Pomacentrus-bankanensis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_brachialis","I","No","coral-reef",0.47936889935067,0.168397304559027,0.375651469633085,0.39541716779604,0.0183444457958806,0.304403406399196,0.0686837374354695,0.705425524699667,1.34820782318672,1.6491250068083,0.543487790452155,"https://www.fishbase.se/summary/Pomacentrus-brachialis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_burroughi","B","Farming","seagrass-rubble-sand",0.449354227453224,0.214260334566018,0.448577820721171,0.352175715715943,0.0140363217282941,0.281139383174758,0.0767712707628039,0.669818482094175,1.18150436749115,1.69419103735603,0.55493907494604,"https://www.fishbase.se/summary/Pomacentrus-burroughi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_caeruleopunctatus","P","No","coral-reef",0.444912643808003,0.181495165663908,0.32982374257825,0.450294116454563,0.018080945190879,0.299413424828805,0.050712749021629,0.723069376039467,1.23815817033568,1.58291967657225,0.550402596841196,"https://www.fishbase.se/summary/Pomacentrus-caeruleopunctatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_caeruleus","P","No","seagrass-rubble-sand",0.465246838208138,0.207423677412704,0.400419806268725,0.461710506543958,0.0213686209339512,0.317091164555485,0.0431770577309652,0.660157327635202,1.29095872968099,1.60780459252361,0.553914244107053,"https://www.fishbase.se/summary/Pomacentrus-caeruleus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_callainus","P","No","coral-reef",0.504837103140945,0.195009623971014,0.411787997033754,0.42329613120148,0.0188680774978663,0.274169195907913,0.0655806342076591,0.687300924941483,1.29199433361789,1.67487169530452,0.54920440124606,"https://www.fishbase.se/summary/Pomacentrus-callainus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_chrysurus","B","Farming","seagrass-rubble-sand",0.514913696513094,0.225462082171799,0.493919012562388,0.409818307968324,0.0139527704228987,0.312850373830154,0.0491046983856257,0.636664954214535,1.24836547063266,1.93136473247539,0.556810190363102,"https://www.fishbase.se/summary/Pomacentrus-chrysurus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_coelestis","I","No","seagrass-rubble-sand",0.367230331732214,0.179593861454969,0.437171851479433,0.366356990851123,0.0199776144964922,0.311719897170779,0.0479364303644741,0.765488572596408,1.28258553868385,1.44483805813049,0.567585395047468,"https://www.fishbase.se/summary/Pomacentrus-coelestis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_flavioculus","I","No","coral-reef",0.505198501168613,0.202309892791044,0.435614929138001,0.354883408807887,0.0158455221648219,0.279160674633451,0.0638195360465951,0.67431886417798,1.28395902522064,1.94765860522472,0.543885547569584,"https://www.fishbase.se/summary/Pomacentrus-flavioculus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_flavoaxillaris","P","No","rocky-reef",0.458033798767966,0.185028775478664,0.357165990735773,0.487797987848003,0.0198344383539386,0.299837404943937,0.0673210033242048,0.686122373552521,1.22274196317062,1.54927449869368,0.550002058238209,"https://www.fishbase.se/summary/Pomacentrus-flavoaxillaris.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_geminospilus","I","No","seagrass-rubble-sand",0.432947334098715,0.169998292145515,0.340340508297459,0.455285228551237,0.0177370623715629,0.30012045061785,0.0971744262994525,0.748575494515528,1.3260652185276,1.47809588779184,0.550149770234909,"https://www.fishbase.se/summary/Pomacentrus-geminospilus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_grammorhynchus","B","Farming","coral-reef",0.489310545734773,0.224241619188084,0.559577640047901,0.37405033411317,0.0184947583820759,0.260737943988091,0.0755251438076604,0.646539437363057,1.13660860480539,1.3818000564899,0.561117777360087,"https://www.fishbase.se/summary/Pomacentrus-grammorhynchus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_imitator","I","No","rocky-reef",0.508090826016836,0.180862905018095,0.398576819203931,0.423210362773924,0.0184406262802461,0.272900289908569,0.0772263127394237,0.652956043743775,1.30395631860332,1.65648128667578,0.540609003041539,"https://www.fishbase.se/summary/Pomacentrus-imitator.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_lepidogenys","P","No","coral-reef",0.47947469718231,0.199140512914806,0.4169682345209,0.441634854898754,0.0208731810591458,0.271614695865703,0.0726431989108238,0.648735465216953,1.1811119613503,1.69547998792976,0.554488443810835,"https://www.fishbase.se/summary/Pomacentrus-lepidogenys.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_leptus","I","No","coral-reef",0.438273470573779,0.21017422289872,0.379295511736839,0.427992034720495,0.0191038316244677,0.306973559913678,0.0668198184102268,0.688616533178458,1.16810151737338,1.45582899571304,0.564741269657,"https://www.fishbase.se/summary/Pomacentrus-leptus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_littoralis","B","Farming","seagrass-rubble-sand",0.470838532534125,0.179273494633648,0.388271215422908,0.429856196118913,0.0161020459652815,0.281816126647828,0.0627719875738244,0.759899573489581,1.27180436653358,1.71259015729189,0.54221826981269,"https://www.fishbase.se/summary/Pomacentrus-littoralis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_magniseptus","P","No","coral-reef",0.468130171420256,0.196950711347652,0.429579250138094,0.408955875267289,0.0195293887080162,0.282766280746673,0.0567186436480335,0.650252680048931,1.1101883065482,1.73801066900046,0.55239499423232,"https://www.fishbase.se/summary/Pomacentrus-magniseptus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_melanochir","P","No","coral-reef",0.458701954202816,0.175041243686022,0.260584183790108,0.582993231433094,0.0164368376768041,0.282951723340979,0.0427325423873218,0.762825878037759,1.23496173005978,1.92597646306431,0.542590591299982,"https://www.fishbase.se/summary/Pomacentrus-melanochir.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_micronesicus","P","No","rocky-reef",0.373214708724476,0.18743962596178,0.367260074150099,0.455858964977028,0.0215882990490444,0.307258576199561,0.0630305421310649,0.797799453005531,1.26137872898078,1.46984804024267,0.568528814640888,"https://www.fishbase.se/summary/Pomacentrus-micronesicus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_microspilus","P","No","coral-reef",0.458537701269633,0.156124168255891,0.407653474928817,0.47373820348773,0.0166948415351844,0.304120118540959,0.0804210984583614,0.708624051070326,1.32428955800839,1.45191836496332,0.547881237113686,"https://www.fishbase.se/summary/Pomacentrus-microspilus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_milleri","I","No","seagrass-rubble-sand",0.45628899588694,0.197464261765721,0.445115753821539,0.37041608025458,0.0153991958136147,0.267867811645046,0.0863595954063373,0.693322058961311,1.22465013618993,1.68484423130417,0.553326004505074,"https://www.fishbase.se/summary/Pomacentrus-milleri.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_moluccensis","P","No","coral-reef",0.517563346130656,0.237509335706651,0.462928786665717,0.370760155619847,0.0168855033048258,0.298722685847801,0.102226000644367,0.597009163253826,1.13050125833073,1.66390974144976,0.561332725234365,"https://www.fishbase.se/summary/Pomacentrus-moluccensis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_nagasakiensis","P","No","seagrass-rubble-sand",0.4548404769713,0.199828935735159,0.366567346577341,0.413887470361283,0.0166533569515409,0.288607209427817,0.0810740611612105,0.685774296882679,1.26776262409567,1.77609927832315,0.55217809697611,"https://www.fishbase.se/summary/Pomacentrus-nagasakiensis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_nigriradiatus","P","No","rocky-reef",0.515317960699884,0.19907943227634,0.450492636449316,0.44783220664245,0.0188376754568241,0.310610351836669,0.0702403178967932,0.583244189852245,1.2116555791123,1.7615209586097,0.549336070088656,"https://www.fishbase.se/summary/Pomacentrus-nigriradiatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_nigromanus","I","No","coral-reef",0.450603342365127,0.174517925613528,0.425442135358737,0.457946910715217,0.0198053600369498,0.28112284151628,0.0635901867285129,0.720468928718686,1.22910902271642,1.49790729587074,0.5556534527643,"https://www.fishbase.se/summary/Pomacentrus-nigromanus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_nigromarginatus","I","No","seagrass-rubble-sand",0.44657209599264,0.198064840449748,0.414684714553582,0.434557520085303,0.0186961445327802,0.292493111688508,0.0775877799614604,0.625244462305272,1.23729698415822,1.74587059665069,0.552717901424912,"https://www.fishbase.se/summary/Pomacentrus-nigromarginatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_pavo","I","No","seagrass-rubble-sand",0.424478340834194,0.178691564516271,0.426406072184764,0.430954325115684,0.0215558467181451,0.303216722955897,0.0845498425132274,0.649243613639119,1.30676240580721,1.49293442910807,0.559548521811024,"https://www.fishbase.se/summary/Pomacentrus-pavo.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_philippinus","I","No","coral-reef",0.451434135293385,0.180444575957401,0.41164372787506,0.416415798325638,0.0195701358462347,0.276178376711979,0.0902230659979426,0.68147770619905,1.26170794712962,1.54951744255773,0.553077189828108,"https://www.fishbase.se/summary/Pomacentrus-philippinus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_reidi","I","No","seagrass-rubble-sand",0.529913341557874,0.197263759700033,0.412720352491567,0.455454984595703,0.0142418907799917,0.316320687121376,0.06099282483132,0.635574047854242,1.33678194243898,2.08317226920374,0.540522448658421,"https://www.fishbase.se/summary/Pomacentrus-reidi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_similis","P","No","coral-reef",0.399883894318187,0.183824065499519,0.339516993212654,0.513797440293892,0.0200675426995573,0.276924886110865,0.0622910922449696,0.808076612403121,1.30220658172053,1.58212171748205,0.555738434712726,"https://www.fishbase.se/summary/Pomacentrus-similis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_smithi","P","No","seagrass-rubble-sand",0.424597800264279,0.166143945782546,0.394251667681715,0.408510755420596,0.0224971929641499,0.271811254385649,0.055961407616712,0.749981235283719,1.26396217439251,1.62702132867034,0.551438978780444,"https://www.fishbase.se/summary/Pomacentrus-smithi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_spilotoceps","I","No","coral-reef",0.540350419464851,0.204579616278439,0.502917307272504,0.382032799895387,0.0172030162531481,0.290782836190903,0.0852494901165761,0.662507319595585,1.24215831392404,1.68570994405856,0.551493522889943,"https://www.fishbase.se/summary/Pomacentrus-spilotoceps.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_stigma","I","No","coral-reef",0.450213923351184,0.172027846439029,0.417079207836194,0.44480768738283,0.0152953471744727,0.28870498866748,0.0800204962234205,0.671606971577082,1.30194542580364,1.86335583260375,0.545114991196284,"https://www.fishbase.se/summary/Pomacentrus-stigma.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_sulfureus","I","No","coral-reef",0.487788123236151,0.202334240401066,0.468867718900689,0.461736831245106,0.0185039509122833,0.274753153051567,0.0557789163585605,0.649867545694302,1.2123783975379,1.72038470059117,0.551862720057016,"https://www.fishbase.se/summary/Pomacentrus-sulfureus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_taeniometopon","B","No","coral-reef",0.479183588786396,0.178968405368932,0.354328805924333,0.502983603439598,0.0147967014323714,0.241659654721811,0.0553035010202589,0.769589244194099,1.25084615970315,1.9853824950171,0.538016152626506,"https://www.fishbase.se/summary/Pomacentrus-taeniometopon.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_trichrourus","P","No","coral-reef",0.47671916298952,0.179371053344953,0.401356318833169,0.413775766291011,0.0144418105114983,0.297696526837811,0.0637406839529989,0.708152547150607,1.35792542719416,1.39212044898351,0.546188223061776,"https://www.fishbase.se/summary/Pomacentrus-trichrourus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_trilineatus","I","Farming","rocky-reef",0.492888251110284,0.18507407748527,0.452050264788548,0.429091126194171,0.0146575788238762,0.28625165863586,0.059979415721879,0.733909488857677,1.29749010619027,1.90577961289418,0.54529986504381,"https://www.fishbase.se/summary/Pomacentrus-trilineatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_tripunctatus","B","Farming","seagrass-rubble-sand",0.59083818686553,0.208612043016926,0.566783246136932,0.39500692699168,0.0138950022500823,0.328473465311664,0.0445447795513318,0.611747892539428,1.36515543132775,2.25276363335378,0.540708161424955,"https://www.fishbase.se/summary/Pomacentrus-tripunctatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_vaiuli","B","Farming","seagrass-rubble-sand",0.508405709560403,0.207089122791282,0.43954970597951,0.387955171117503,0.0152985870087476,0.316628078883621,0.0988773347492247,0.637758457311641,1.17238363854732,1.79423389069677,0.551887685442344,"https://www.fishbase.se/summary/Pomacentrus-vaiuli.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_vatosoa","P","No","coral-reef",0.449330333154763,0.172758137265996,0.352016555374563,0.561666515437139,0.0196829780111581,0.255072114703788,0.0436332694779942,0.73346048296382,1.37520292674521,1.42873555242935,0.549107958309801,"https://www.fishbase.se/summary/Pomacentrus-vatosoa.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_wardi","B","Farming","coral-reef",0.471510274129716,0.172247061151416,0.466775899245568,0.428835642404501,0.0151453552067529,0.280417353567071,0.070067483654099,0.712575548209673,1.23201180443829,1.67402095632612,0.547322815016133,"https://www.fishbase.se/summary/Pomacentrus-wardi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomacentrus_xanthosternus","I","No","coral-reef",0.51147066856905,0.183314973181385,0.421583786096156,0.443533307301215,0.0183672986938896,0.276072966576554,0.0616935149131763,0.710024853798011,1.30747661428577,1.30263643366333,0.554768396277812,"https://www.fishbase.se/summary/Pomacentrus-xanthosternus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomachromis_fuscidorsalis","P","No","coral-reef",0.374372809933888,0.167495875589357,0.372174223088654,0.550761007434373,0.0293849022966265,0.218721317531397,0.0647829933574298,0.788667570931525,1.23859781390273,1.2801102392583,0.565424480599085,"https://www.fishbase.se/summary/Pomachromis-fuscidorsalis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pomachromis_richardsoni","P","No","rocky-reef",0.388034138983045,0.194775828822857,0.427564146899696,0.377538110976033,0.0206998703651399,0.256257902655595,0.0846652297596942,0.736619623901706,1.25198912299163,1.53982280268743,0.561701169482462,"https://www.fishbase.se/summary/Pomachromis-richardsoni.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pristotis_obtusirostris","P","No","seagrass-rubble-sand",0.387832551316366,0.183805091282448,0.455876578881226,0.439715055857314,0.0281063922424918,0.271745845927128,0.0480173252625826,0.742609822188289,1.3238322876171,1.23134963503566,0.569870874974769,"https://www.fishbase.se/summary/Pristotis-obtusirostris.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_abruptus","P","No","rocky-reef",0.470038588886942,0.219982964938274,0.325344128502042,0.501934390331078,0.0252448685437159,0.225830290727947,0.0242707879704392,0.600957534096367,1.14929114558499,1.41271603196099,0.565600194056492,"https://www.fishbase.se/summary/Pycnochromis-abruptus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_acares","P","No","rocky-reef",0.402089482606714,0.196699842311432,0.381799258198153,0.561750197366151,0.0385441417475907,0.189470133683911,0.0701490068784151,0.69502858363133,1.11222645541962,1.15042424922393,0.576410199161804,"https://www.fishbase.se/summary/Pycnochromis-acares.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_alleni","P","No","rocky-reef",0.454943346639259,0.208177475449594,0.393125836599757,0.443017547262511,0.0243049093710614,0.294851998376352,0.0417071709424543,0.62747633158826,1.22986576539354,1.26176070582709,0.57140680389041,"https://www.fishbase.se/summary/Pycnochromis-alleni.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_amboinensis","P","No","rocky-reef",0.525755973964237,0.21914568113715,0.400945511351576,0.504872110674109,0.0204218520875766,0.284896419427598,0.0691960481527599,0.63129558087766,1.22934925900285,1.69334167180521,0.550355255139547,"https://www.fishbase.se/summary/Pycnochromis-amboinensis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_atripes","P","No","coral-reef",0.451377585893473,0.210760601497916,0.387294807586224,0.542969723151262,0.0251671648135387,0.258893967964258,0.0557601477259592,0.59940608882015,1.19243069881745,1.22459780190224,0.566676646379924,"https://www.fishbase.se/summary/Pycnochromis-atripes.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_caudalis","P","No","rocky-reef",0.582305915645708,0.194431499488961,0.434034173113945,0.432957731568898,0.0199460631114299,0.2870446464926,0.0695670870700257,0.588992900943241,1.19757530249799,1.73400937207533,0.539230942949653,"https://www.fishbase.se/summary/Pycnochromis-caudalis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_delta","P","No","rocky-reef",0.545305230083244,0.243756605775911,0.429774740624561,0.527025704344825,0.0209256398698084,0.290611887088405,0.0695813530311627,0.560682149036172,1.12474112108673,1.76003009897782,0.552139704003061,"https://www.fishbase.se/summary/Pycnochromis-delta.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_dimidiatus","P","No","rocky-reef",0.499526587801102,0.236207630983671,0.429178267670547,0.399026901536275,0.0267106852215331,0.242234379027795,0.0808616484463429,0.620538236135639,1.16442055287514,1.56105577594608,0.565504513535988,"https://www.fishbase.se/summary/Pycnochromis-dimidiatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_fatuhivae","P","No","rocky-reef",0.544011586224879,0.216855889657977,0.388952113825444,0.467759517983804,0.0242157502215824,0.269829201098945,0.0611346272386707,0.628409787511488,1.25073450162566,1.5259874244598,0.550575231452778,"https://www.fishbase.se/summary/Pycnochromis-fatuhivae.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_fieldi","P","No","coral-reef",0.469675093703259,0.201718183802305,0.419098127462719,0.419797625881605,0.0242224253217508,0.248843984270749,0.086125407697657,0.617909680200847,1.14904581239921,1.38529344185121,0.559270002971889,"https://www.fishbase.se/summary/Pycnochromis-fieldi.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_hanui","P","No","coral-reef",0.504999945094118,0.205413776066378,0.413417823704477,0.501070011703496,0.0199050919744777,0.269760320830565,0.0625718313050056,0.648328529197874,1.20733955321804,1.50741270185976,0.553416587114456,"https://www.fishbase.se/summary/Pycnochromis-hanui.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_howsoni","P","No","rocky-reef",0.526173917340475,0.213604996511077,0.38224539577277,0.524166280235653,0.0226654618533046,0.273665053206329,0.0783139650181491,0.571660192883565,1.16494363915521,1.51265590603852,0.554164003617606,"https://www.fishbase.se/summary/Pycnochromis-howsoni.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_iomelas","P","No","coral-reef",0.486198348740331,0.213790694575339,0.391061850262497,0.548169652290034,0.0259141542753957,0.256053201835453,0.0690871652606425,0.610609618693987,1.17381490681138,1.34700229548845,0.560488956352626,"https://www.fishbase.se/summary/Pycnochromis-iomelas.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_leucurus","P","No","coral-reef",0.521688393297838,0.243838865838702,0.468478352682528,0.331103232536861,0.0140444350041868,0.330353223534399,0.110155932594845,0.611074904235257,1.2098633935263,1.80702449228609,0.552102092883628,"https://www.fishbase.se/summary/Pycnochromis-leucurus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_lineatus","P","No","rocky-reef",0.424145741800459,0.201024180493736,0.382609487477487,0.552363786551649,0.0366818749697971,0.196371483451646,0.0625213396126071,0.66789763508367,1.11976295408144,1.18677575583272,0.575671947454143,"https://www.fishbase.se/summary/Pycnochromis-lineatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_margaritifer","I","No","rocky-reef",0.474305007039341,0.203567680434151,0.395718639123358,0.403291286077309,0.0260540600914715,0.258983620995336,0.0729777622479994,0.662805332414313,1.16726494402023,1.39577329173466,0.56183740801359,"https://www.fishbase.se/summary/Pycnochromis-margaritifer.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_nigrurus","P","No","coral-reef",0.444845316641354,0.196010365217653,0.365374243473415,0.560243327071153,0.0392293926372148,0.203205916597415,0.0530325961473103,0.643827481854281,1.14812172021108,1.19861012145673,0.573192507462081,"https://www.fishbase.se/summary/Pycnochromis-nigrurus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_ovatiformis","P","No","rocky-reef",0.526256419623952,0.196863253922257,0.375446678646702,0.513006787221044,0.0202067247463258,0.289273328972302,0.0718950069108474,0.593436591035649,1.24885817481236,1.50303384982867,0.5470619137828,"https://www.fishbase.se/summary/Pycnochromis-ovatiformis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_pacifica","I","No","coral-reef",0.501092409300136,0.181121495215693,0.386127398783372,0.505929588082279,0.0233332366531764,0.264723670265224,0.0869623798699601,0.623950173230747,1.22115032429539,1.59711022978385,0.549052784865168,"https://www.fishbase.se/summary/Pycnochromis-pacifica.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_retrofasciatus","P","No","coral-reef",0.519728163042432,0.233929331583441,0.340250949826255,0.469168890621256,0.0197762795916999,0.251466811697858,0.0693836381297858,0.614895490326512,1.19876705899788,1.6299505959177,0.555841466382764,"https://www.fishbase.se/summary/Pycnochromis-retrofasciatus.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Pycnochromis_vanderbilti","P","No","rocky-reef",0.398071666208173,0.180987260592589,0.329534955239311,0.547088176024931,0.0391338864045753,0.205315925454432,0.0686366937845029,0.744342015830392,1.12940242704063,1.16339456750661,0.575168976701779,"https://www.fishbase.se/summary/Pycnochromis-vanderbilti.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
"Similiparma_hermani","I","No","rocky-reef",0.515238905689035,0.207915542092282,0.462053059261154,0.320715195364389,0.0221022183472845,0.221486361317847,0.0899270861627855,0.64262777434452,1.32141672896958,1.45144291985188,0.556054868301493,"https://www.fishbase.se/summary/Similiparma-hermani.html","ReefLifeSurvey, FishesOfAustralia, Reeflex","Bosch et al. 2022"
"Similiparma_lurida","I","No","rocky-reef",0.469574232860437,0.201959065404786,0.43993703613452,0.413844252401906,0.0188709523830104,0.2380049760876,0.0708104898552843,0.674241803221321,1.20084720879038,1.45022534196959,0.56170334083711,"https://www.fishbase.se/summary/Similiparma-lurida.html","ReefLifeSurvey, FishesOfAustralia, Reeflex","Bosch et al. 2022"
"Stegastes_acapulcoensis","B","Farming","rocky-reef",0.500053882746636,0.193278371161878,0.509463469882928,0.374682950192054,0.0177565563006775,0.22828612095771,0.0810742331787607,0.666959632863678,1.23559455487739,1.20493676784477,0.556384679182021,"https://www.fishbase.se/summary/Stegastes-acapulcoensis.html","ReefLifeSurvey, FishesOfAustralia, Reeflex",""
